time,node,protocol,latency_ms,jitter_ms,packet_status,collision,distance_m,snr_db,deadline_500ms,deadline_1000ms,num_nodes,farm_radius
1790,8,LoRaWAN,254.359,0,LOST,1,492,37.2146,1,1,50,500
1795,9,LoRaWAN,228.359,0,LOST,1,343,41.9032,1,1,50,500
1800,10,LoRaWAN,387.359,0,LOST,1,313,43.0921,1,1,50,500
1805,11,LoRaWAN,240.359,0,LOST,1,155,52.2063,1,1,50,500
1810,12,LoRaWAN,240.359,0,LOST,1,299,43.6864,1,1,50,500
1815,13,LoRaWAN,407.359,0,LOST,1,487,37.3474,1,1,50,500
1820,14,LoRaWAN,355.359,0,LOST,1,427,39.0567,1,1,50,500
1825,15,LoRaWAN,258.359,0,LOST,1,490,37.2676,1,1,50,500
1830,16,LoRaWAN,332.359,0,LOST,1,305,43.4284,1,1,50,500
1835,17,LoRaWAN,325.359,0,LOST,1,382,40.504,1,1,50,500
1840,18,LoRaWAN,279.359,0,LOST,1,487,37.3474,1,1,50,500
1845,19,LoRaWAN,412.359,0,LOST,1,150,52.6307,1,1,50,500
1850,20,LoRaWAN,347.359,0,LOST,1,287,44.2182,1,1,50,500
1855,21,LoRaWAN,340.359,0,LOST,1,184,49.9848,1,1,50,500
1860,22,LoRaWAN,264.359,0,LOST,1,264,45.3026,1,1,50,500
1865,23,LoRaWAN,223.359,0,LOST,1,121,55.4092,1,1,50,500
1870,24,LoRaWAN,231.359,0,LOST,1,388,40.3015,1,1,50,500
1875,25,LoRaWAN,268.359,0,LOST,1,21,77.7273,1,1,50,500
1880,26,LoRaWAN,344.359,0,LOST,1,440,38.6668,1,1,50,500
1885,27,LoRaWAN,355.359,0,LOST,1,78,61.0712,1,1,50,500
1890,28,LoRaWAN,281.359,0,LOST,1,206,48.5209,1,1,50,500
1895,29,LoRaWAN,348.359,0,LOST,1,184,49.9848,1,1,50,500
1900,30,LoRaWAN,289.359,0,LOST,1,158,51.9581,1,1,50,500
1905,31,LoRaWAN,278.359,0,LOST,1,128,54.6823,1,1,50,500
1910,32,LoRaWAN,225.359,0,LOST,1,443,38.5785,1,1,50,500
1915,33,LoRaWAN,246.359,0,LOST,1,474,37.6992,1,1,50,500
1920,34,LoRaWAN,239.359,0,LOST,1,126,54.8859,1,1,50,500
1925,35,LoRaWAN,280.359,0,LOST,1,80,60.7454,1,1,50,500
1930,36,LoRaWAN,279.359,0,LOST,1,9,88,1,1,50,500
1935,37,LoRaWAN,340.359,0,LOST,1,290,44.0832,1,1,50,500
1940,38,LoRaWAN,327.359,0,LOST,1,113,56.2929,1,1,50,500
1945,39,LoRaWAN,368.359,0,LOST,1,234,46.868,1,1,50,500
1950,40,LoRaWAN,370.359,0,LOST,1,228,47.2049,1,1,50,500
1955,41,LoRaWAN,284.359,0,LOST,1,406,39.7122,1,1,50,500
1960,42,LoRaWAN,252.359,0,LOST,1,136,53.8984,1,1,50,500
1965,43,LoRaWAN,357.359,0,LOST,1,409,39.6165,1,1,50,500
1970,44,LoRaWAN,308.359,0,LOST,1,255,45.7528,1,1,50,500
1975,45,LoRaWAN,228.359,0,LOST,1,475,37.6718,1,1,50,500
1980,46,LoRaWAN,371.359,0,LOST,1,119,55.6246,1,1,50,500
1985,47,LoRaWAN,277.359,0,LOST,1,229,47.1482,1,1,50,500
1990,48,LoRaWAN,218.359,0,LOST,1,318,42.8863,1,1,50,500
1995,49,LoRaWAN,360.359,0,LOST,1,493,37.1882,1,1,50,500
2000,0,LoRaWAN,289.359,0,LOST,1,179,50.3418,1,1,50,500
2005,1,LoRaWAN,303.359,0,LOST,1,210,48.2715,1,1,50,500
2010,2,LoRaWAN,216.359,0,LOST,1,190,49.569,1,1,50,500
2015,3,LoRaWAN,219.359,0,LOST,1,314,43.0507,1,1,50,500
2020,4,LoRaWAN,315.359,0,LOST,1,265,45.2536,1,1,50,500
2025,5,LoRaWAN,408.359,0,LOST,1,157,52.0403,1,1,50,500
2030,6,LoRaWAN,331.359,0,LOST,1,155,52.2063,1,1,50,500
2035,7,LoRaWAN,307.359,0,LOST,1,14,82.7173,1,1,50,500
2040,8,LoRaWAN,238.359,0,LOST,1,105,57.2408,1,1,50,500
2045,9,LoRaWAN,327.359,0,LOST,1,486,37.3741,1,1,50,500
2050,10,LoRaWAN,277.359,0,LOST,1,368,40.9892,1,1,50,500
2055,11,LoRaWAN,402.359,0,LOST,1,125,54.9889,1,1,50,500
2060,12,LoRaWAN,321.359,0,LOST,1,270,45.0109,1,1,50,500
2065,13,LoRaWAN,303.359,0,LOST,1,50,66.7729,1,1,50,500
2070,14,LoRaWAN,310.359,0,LOST,1,409,39.6165,1,1,50,500
2075,15,LoRaWAN,256.359,0,LOST,1,33,72.0556,1,1,50,500
2080,16,LoRaWAN,411.359,0,LOST,1,321,42.7643,1,1,50,500
2085,17,LoRaWAN,227.359,0,LOST,1,481,37.5086,1,1,50,500
2090,18,LoRaWAN,262.359,0,LOST,1,449,38.4036,1,1,50,500
2095,19,LoRaWAN,229.359,0,LOST,1,168,51.1634,1,1,50,500
2100,20,LoRaWAN,340.359,0,LOST,1,47,67.5628,1,1,50,500
2105,21,LoRaWAN,218.359,0,LOST,1,59,64.6555,1,1,50,500
2110,22,LoRaWAN,389.359,0,LOST,1,93,58.8062,1,1,50,500
2115,23,LoRaWAN,265.359,0,LOST,1,347,41.7526,1,1,50,500
2120,24,LoRaWAN,400.359,0,LOST,1,349,41.678,1,1,50,500
2125,25,LoRaWAN,233.359,0,LOST,1,262,45.4013,1,1,50,500
2130,26,LoRaWAN,303.359,0,LOST,1,499,37.0309,1,1,50,500
2135,27,LoRaWAN,384.359,0,LOST,1,57,65.0972,1,1,50,500
2140,28,LoRaWAN,374.359,0,LOST,1,94,58.6683,1,1,50,500
2145,29,LoRaWAN,271.359,0,LOST,1,358,41.3472,1,1,50,500
2150,30,LoRaWAN,258.359,0,LOST,1,355,41.4565,1,1,50,500
2155,31,LoRaWAN,343.359,0,LOST,1,149,52.7173,1,1,50,500
2160,32,LoRaWAN,345.359,0,LOST,1,339,42.0556,1,1,50,500
2165,33,LoRaWAN,403.359,0,LOST,1,40,69.6165,1,1,50,500
2170,34,LoRaWAN,323.359,0,LOST,1,278,44.6319,1,1,50,500
2175,35,LoRaWAN,340.359,0,LOST,1,354,41.4931,1,1,50,500
2180,36,LoRaWAN,329.359,0,LOST,1,386,40.3687,1,1,50,500
2185,37,LoRaWAN,346.359,0,LOST,1,380,40.5723,1,1,50,500
2190,38,LoRaWAN,294.359,0,LOST,1,488,37.3207,1,1,50,500
2195,39,LoRaWAN,252.359,0,LOST,1,382,40.504,1,1,50,500
2200,40,LoRaWAN,359.359,0,LOST,1,265,45.2536,1,1,50,500
2205,41,LoRaWAN,279.359,0,LOST,1,407,39.6802,1,1,50,500
2210,42,LoRaWAN,332.359,0,LOST,1,384,40.4362,1,1,50,500
2215,43,LoRaWAN,346.359,0,LOST,1,34,71.678,1,1,50,500
2220,44,LoRaWAN,259.359,0,LOST,1,276,44.7256,1,1,50,500
2225,45,LoRaWAN,298.359,0,LOST,1,39,69.9382,1,1,50,500
2230,46,LoRaWAN,403.359,0,LOST,1,487,37.3474,1,1,50,500
2235,47,LoRaWAN,294.359,0,LOST,1,12,84.5817,1,1,50,500
2240,48,LoRaWAN,367.359,0,LOST,1,318,42.8863,1,1,50,500
2245,49,LoRaWAN,311.359,0,LOST,1,319,42.8455,1,1,50,500
0,4,NB-IoT,534.563,0,DELIVERED,0,347.344,7.9756,0,1,10,1000
0,5,NB-IoT,949,0,DELIVERED,0,900,8.74378,0,1,10,1000
0,6,NB-IoT,922,0,DELIVERED,0,900,4.43405,0,1,10,1000
0,7,NB-IoT,924,0,DELIVERED,0,900,5.74927,0,1,10,1000
0,8,NB-IoT,822.134,0,DELIVERED,0,711.201,16.3672,0,1,10,1000
0,9,NB-IoT,774.977,0,DELIVERED,0,704.966,3.23644,0,1,10,1000
0,10,NB-IoT,908.378,0,DELIVERED,0,879.566,4.39652,0,1,10,1000
0,11,NB-IoT,842.77,0,DELIVERED,0,806.656,9.81053,0,1,10,1000
0,12,NB-IoT,450.03,0,DELIVERED,0,154.545,28.3979,1,1,10,1000
0,13,NB-IoT,712.547,0,DELIVERED,0,549.821,11.4934,0,1,10,1000
5,4,NB-IoT,578.563,44,DELIVERED,0,347.344,15.6374,0,1,10,1000
5,5,NB-IoT,904,45,DELIVERED,0,900,8.97735,0,1,10,1000
5,6,NB-IoT,911.995,10.0054,DELIVERED,0,899.992,3.85522,0,1,10,1000
5,7,NB-IoT,935.999,11.9986,DELIVERED,0,899.998,0.167606,0,1,10,1000
5,8,NB-IoT,789.138,32.9965,DELIVERED,0,711.206,15.4349,0,1,10,1000
5,9,NB-IoT,794.966,19.9887,DELIVERED,0,704.949,0.465092,0,1,10,1000
5,10,NB-IoT,920.372,11.9947,DELIVERED,0,879.559,4.20867,0,1,10,1000
5,11,NB-IoT,852.768,9.99723,DELIVERED,0,806.652,12.2063,0,1,10,1000
5,12,NB-IoT,447.018,3.01205,DELIVERED,0,154.526,29.776,1,1,10,1000
5,13,NB-IoT,664.546,48.0009,DELIVERED,0,549.82,2.73787,0,1,10,1000
10,4,NB-IoT,542.552,36.0105,DELIVERED,0,347.328,23.2594,0,1,10,1000
10,5,NB-IoT,943.004,39.0041,DELIVERED,0,900.006,3.54295,0,1,10,1000
10,6,NB-IoT,907.005,4.98928,DELIVERED,0,900.008,-0.0443869,0,1,10,1000
10,7,NB-IoT,925.998,10.001,DELIVERED,0,899.996,-4.81478,0,1,10,1000
10,8,NB-IoT,785.126,4.01117,DELIVERED,0,711.19,0.0578269,0,1,10,1000
10,9,NB-IoT,809.956,14.9905,DELIVERED,0,704.935,-0.344333,0,1,10,1000
10,10,NB-IoT,912.372,8,DELIVERED,0,879.559,4.73791,0,1,10,1000
10,11,NB-IoT,842.763,10.0046,DELIVERED,0,806.645,3.36786,0,1,10,1000
10,12,NB-IoT,406.009,41.0083,DELIVERED,0,154.514,39.978,1,1,10,1000
10,13,NB-IoT,665.544,0.997057,DELIVERED,0,549.815,4.21517,0,1,10,1000
15,4,NB-IoT,549.57,7.01777,DELIVERED,0,347.355,20.1957,0,1,10,1000
15,5,NB-IoT,943.002,0.00256753,DELIVERED,0,900.002,4.37045,0,1,10,1000
15,6,NB-IoT,912.005,5,DELIVERED,0,900.008,2.79436,0,1,10,1000
15,7,NB-IoT,954.994,28.9961,DELIVERED,0,899.991,10.0634,0,1,10,1000
15,8,NB-IoT,798.111,12.9842,DELIVERED,0,711.166,9.27679,0,1,10,1000
15,9,NB-IoT,813.962,4.00551,DELIVERED,0,704.943,11.617,0,1,10,1000
15,10,NB-IoT,928.383,16.0103,DELIVERED,0,879.574,-0.275791,0,1,10,1000
15,11,NB-IoT,865.768,23.0045,DELIVERED,0,806.651,4.1845,0,1,10,1000
15,12,NB-IoT,412.021,6.0114,DELIVERED,0,154.531,32.6595,1,1,10,1000
15,13,NB-IoT,661.542,4.00123,DELIVERED,0,549.813,14.4018,0,1,10,1000
20,4,NB-IoT,569.57,20,DELIVERED,0,347.355,25.291,0,1,10,1000
20,5,NB-IoT,935.001,8.00015,DELIVERED,0,900.002,3.0822,0,1,10,1000
20,6,NB-IoT,939.997,27.992,DELIVERED,0,899.996,-7.83015,0,1,10,1000
20,7,NB-IoT,907.988,47.0055,DELIVERED,0,899.982,7.63894,0,1,10,1000
20,8,NB-IoT,804.125,6.01438,DELIVERED,0,711.188,-11.2054,0,1,10,1000
20,9,NB-IoT,781.954,32.0083,DELIVERED,0,704.93,12.2424,0,1,10,1000
20,10,NB-IoT,929.386,1.00304,DELIVERED,0,879.579,19.0483,0,1,10,1000
20,11,NB-IoT,870.768,5,DELIVERED,0,806.651,6.96131,0,1,10,1000
20,12,NB-IoT,408.021,4,DELIVERED,0,154.531,27.969,1,1,10,1000
20,13,NB-IoT,698.55,37.0076,DELIVERED,0,549.825,13.511,0,1,10,1000
25,4,NB-IoT,567.59,1.97945,DELIVERED,0,347.386,21.3719,0,1,10,1000
25,5,NB-IoT,937,1.99882,DELIVERED,0,900,-5.35983,0,1,10,1000
25,6,NB-IoT,916.995,23.0023,DELIVERED,0,899.993,4.25798,0,1,10,1000
25,7,NB-IoT,927.979,19.9907,DELIVERED,0,899.968,0.481932,0,1,10,1000
25,8,NB-IoT,821.135,17.0101,DELIVERED,0,711.203,6.77256,0,1,10,1000
25,9,NB-IoT,812.954,31,DELIVERED,0,704.93,14.7269,0,1,10,1000
25,10,NB-IoT,891.386,38,DELIVERED,0,879.579,17.366,0,1,10,1000
25,11,NB-IoT,860.771,9.99673,DELIVERED,0,806.656,6.6479,0,1,10,1000
25,12,NB-IoT,433.027,25.0065,DELIVERED,0,154.541,31.6589,1,1,10,1000
25,13,NB-IoT,681.55,17,DELIVERED,0,549.825,9.0369,0,1,10,1000
30,4,NB-IoT,547.587,20.003,DELIVERED,0,347.381,22.198,0,1,10,1000
30,5,NB-IoT,921.002,15.9982,DELIVERED,0,900.003,9.191,0,1,10,1000
30,6,NB-IoT,949.008,32.0125,DELIVERED,0,900.011,-1.33382,0,1,10,1000
30,7,NB-IoT,921.979,6,DELIVERED,0,899.968,-2.88468,0,1,10,1000
30,8,NB-IoT,812.129,9.00599,DELIVERED,0,711.194,13.2408,0,1,10,1000
30,9,NB-IoT,803.951,9.00265,DELIVERED,0,704.926,21.6027,0,1,10,1000
30,10,NB-IoT,896.391,5.00581,DELIVERED,0,879.587,12.3521,0,1,10,1000
30,11,NB-IoT,866.765,5.99421,DELIVERED,0,806.648,-7.08226,0,1,10,1000
30,12,NB-IoT,432.025,1.00251,DELIVERED,0,154.537,34.2335,1,1,10,1000
30,13,NB-IoT,679.526,2.02369,DELIVERED,0,549.789,6.59091,0,1,10,1000
35,4,NB-IoT,571.576,23.9887,DELIVERED,0,347.364,15.6756,0,1,10,1000
35,5,NB-IoT,895.998,25.0043,DELIVERED,0,899.997,-0.191986,0,1,10,1000
35,6,NB-IoT,900.011,48.997,DELIVERED,0,900.016,5.88467,0,1,10,1000
35,7,NB-IoT,921.987,0.00756895,DELIVERED,0,899.98,-1.00099,0,1,10,1000
35,8,NB-IoT,786.125,26.0045,DELIVERED,0,711.187,9.8538,0,1,10,1000
35,9,NB-IoT,769.961,33.9896,DELIVERED,0,704.942,1.79266,0,1,10,1000
35,10,NB-IoT,918.389,21.9973,DELIVERED,0,879.583,4.74116,0,1,10,1000
35,11,NB-IoT,870.762,3.99735,DELIVERED,0,806.644,-3.76245,0,1,10,1000
35,12,NB-IoT,421.024,11.0004,DELIVERED,0,154.537,33.2965,1,1,10,1000
35,13,NB-IoT,695.515,15.989,DELIVERED,0,549.773,15.07,0,1,10,1000
40,4,NB-IoT,538.575,33.001,DELIVERED,0,347.363,21.9086,0,1,10,1000
40,5,NB-IoT,950.995,54.9973,DELIVERED,0,899.993,2.55163,0,1,10,1000
40,6,NB-IoT,899.015,0.995612,DELIVERED,0,900.022,3.90894,0,1,10,1000
40,7,NB-IoT,934.993,13.0064,DELIVERED,0,899.989,4.34147,0,1,10,1000
40,8,NB-IoT,806.12,19.9952,DELIVERED,0,711.18,-2.97094,0,1,10,1000
40,9,NB-IoT,790.968,21.0067,DELIVERED,0,704.952,13.7493,0,1,10,1000
40,10,NB-IoT,884.381,34.0074,DELIVERED,0,879.572,-2.977,0,1,10,1000
40,11,NB-IoT,878.757,7.99455,DELIVERED,0,806.635,10.1542,0,1,10,1000
40,12,NB-IoT,448.024,27,DELIVERED,0,154.537,27.3256,1,1,10,1000
40,13,NB-IoT,688.515,7,DELIVERED,0,549.773,4.62642,0,1,10,1000
45,4,NB-IoT,565.57,26.9952,DELIVERED,0,347.356,12.4537,0,1,10,1000
45,5,NB-IoT,942.998,7.99747,DELIVERED,0,899.996,11.8453,0,1,10,1000
45,6,NB-IoT,920.013,20.9978,DELIVERED,0,900.019,-2.98702,0,1,10,1000
45,7,NB-IoT,912.985,22.008,DELIVERED,0,899.977,8.04607,0,1,10,1000
45,8,NB-IoT,784.132,21.9878,DELIVERED,0,711.198,1.75025,0,1,10,1000
45,9,NB-IoT,776.957,14.0112,DELIVERED,0,704.935,10.173,0,1,10,1000
45,10,NB-IoT,905.386,21.005,DELIVERED,0,879.58,3.69471,0,1,10,1000
45,11,NB-IoT,871.761,6.99552,DELIVERED,0,806.642,2.65326,0,1,10,1000
45,12,NB-IoT,429.026,18.9983,DELIVERED,0,154.539,29.6235,1,1,10,1000
45,13,NB-IoT,694.526,6.01057,DELIVERED,0,549.789,7.51343,0,1,10,1000
50,4,NB-IoT,572.57,7,DELIVERED,0,347.356,20.2469,0,1,10,1000
50,5,NB-IoT,921.995,21.003,DELIVERED,0,899.992,1.90137,0,1,10,1000
50,6,NB-IoT,932.013,12,DELIVERED,0,900.019,0.209012,0,1,10,1000
50,7,NB-IoT,928.979,15.9945,DELIVERED,0,899.969,10.4407,0,1,10,1000
50,8,NB-IoT,829.132,45,DELIVERED,0,711.198,9.41834,0,1,10,1000
50,9,NB-IoT,818.957,42,DELIVERED,0,704.935,17.6424,0,1,10,1000
50,10,NB-IoT,906.388,1.00169,DELIVERED,0,879.582,1.43581,0,1,10,1000
50,11,NB-IoT,848.756,23.0056,DELIVERED,0,806.634,-0.0738675,0,1,10,1000
50,12,NB-IoT,436.023,6.99708,DELIVERED,0,154.535,33.0515,1,1,10,1000
50,13,NB-IoT,684.526,10,DELIVERED,0,549.789,24.8871,0,1,10,1000
55,4,NB-IoT,554.578,17.9919,DELIVERED,0,347.368,15.2371,0,1,10,1000
55,5,NB-IoT,912.002,9.99246,DELIVERED,0,900.003,-0.637351,0,1,10,1000
55,6,NB-IoT,927.006,5.0065,DELIVERED,0,900.009,-6.08411,0,1,10,1000
55,7,NB-IoT,889.979,39,DELIVERED,0,899.969,-2.16912,0,1,10,1000
55,8,NB-IoT,820.128,9.00412,DELIVERED,0,711.192,2.26823,0,1,10,1000
55,9,NB-IoT,775.977,42.9799,DELIVERED,0,704.966,8.33415,0,1,10,1000
55,10,NB-IoT,925.394,19.0054,DELIVERED,0,879.59,10.3672,0,1,10,1000
55,11,NB-IoT,873.756,25,DELIVERED,0,806.634,3.41279,0,1,10,1000
55,12,NB-IoT,423.009,13.0137,DELIVERED,0,154.514,29.0466,1,1,10,1000
55,13,NB-IoT,687.521,2.99471,DELIVERED,0,549.781,2.40492,0,1,10,1000
60,4,NB-IoT,537.564,17.0141,DELIVERED,0,347.346,26.6091,0,1,10,1000
60,5,NB-IoT,926.008,14.0057,DELIVERED,0,900.012,5.4941,0,1,10,1000
60,6,NB-IoT,938.009,11.0031,DELIVERED,0,900.014,8.28027,0,1,10,1000
60,7,NB-IoT,899.983,10.0032,DELIVERED,0,899.974,-0.666405,0,1,10,1000
60,8,NB-IoT,800.134,19.9938,DELIVERED,0,711.201,2.85916,0,1,10,1000
60,9,NB-IoT,805.982,30.0048,DELIVERED,0,704.973,9.3473,0,1,10,1000
60,10,NB-IoT,885.397,39.9961,DELIVERED,0,879.596,18.6418,0,1,10,1000
60,11,NB-IoT,849.755,24.0012,DELIVERED,0,806.632,7.42498,0,1,10,1000
60,12,NB-IoT,399.007,24.0024,DELIVERED,0,154.511,34.5422,1,1,10,1000
60,13,NB-IoT,692.493,4.97225,DELIVERED,0,549.739,13.3636,0,1,10,1000
65,4,NB-IoT,572.568,35.0035,DELIVERED,0,347.352,21.8446,0,1,10,1000
65,5,NB-IoT,920.009,5.99897,DELIVERED,0,900.013,-1.80309,0,1,10,1000
65,6,NB-IoT,931.003,7.00645,DELIVERED,0,900.004,1.9408,0,1,10,1000
65,7,NB-IoT,945.978,45.9954,DELIVERED,0,899.967,5.90614,0,1,10,1000
65,8,NB-IoT,808.143,8.00866,DELIVERED,0,711.214,9.59602,0,1,10,1000
65,9,NB-IoT,807.986,2.00393,DELIVERED,0,704.979,8.76908,0,1,10,1000
65,10,NB-IoT,910.397,25,DELIVERED,0,879.596,6.72572,0,1,10,1000
65,11,NB-IoT,846.755,3,DELIVERED,0,806.632,3.75634,0,1,10,1000
65,12,NB-IoT,417.006,17.9989,DELIVERED,0,154.509,25.0773,1,1,10,1000
65,13,NB-IoT,678.501,13.9916,DELIVERED,0,549.752,16.0879,0,1,10,1000
70,4,NB-IoT,532.579,39.9886,DELIVERED,0,347.369,25.0412,0,1,10,1000
70,5,NB-IoT,946.013,26.0043,DELIVERED,0,900.02,1.61051,0,1,10,1000
70,6,NB-IoT,898.003,33,DELIVERED,0,900.004,7.37713,0,1,10,1000
70,7,NB-IoT,937.978,8.00028,DELIVERED,0,899.967,8.60553,0,1,10,1000
70,8,NB-IoT,790.143,18,DELIVERED,0,711.214,6.90814,0,1,10,1000
70,9,NB-IoT,770.986,37,DELIVERED,0,704.979,6.36687,0,1,10,1000
70,10,NB-IoT,899.404,10.9936,DELIVERED,0,879.606,3.8934,0,1,10,1000
70,11,NB-IoT,864.757,18.0021,DELIVERED,0,806.635,10.9099,0,1,10,1000
70,12,NB-IoT,418.003,0.997243,DELIVERED,0,154.505,35.6145,1,1,10,1000
70,13,NB-IoT,705.507,27.0062,DELIVERED,0,549.761,16.9559,0,1,10,1000
75,4,NB-IoT,562.568,29.9888,DELIVERED,0,347.352,16.0611,0,1,10,1000
75,5,NB-IoT,905.01,41.0028,DELIVERED,0,900.016,7.55203,0,1,10,1000
75,6,NB-IoT,907.008,9.00458,DELIVERED,0,900.011,4.50368,0,1,10,1000
75,7,NB-IoT,949.986,12.0087,DELIVERED,0,899.98,8.35579,0,1,10,1000
75,8,NB-IoT,778.131,12.0115,DELIVERED,0,711.197,5.9588,0,1,10,1000
75,9,NB-IoT,788.965,17.9795,DELIVERED,0,704.948,8.4732,0,1,10,1000
75,10,NB-IoT,915.406,16.002,DELIVERED,0,879.609,8.56331,0,1,10,1000
75,11,NB-IoT,882.753,17.9958,DELIVERED,0,806.629,6.28632,0,1,10,1000
75,12,NB-IoT,417.994,0.00876568,DELIVERED,0,154.492,27.0355,1,1,10,1000
75,13,NB-IoT,686.507,19,DELIVERED,0,549.761,10.4687,0,1,10,1000
80,4,NB-IoT,559.566,3.00222,DELIVERED,0,347.349,12.1193,0,1,10,1000
80,5,NB-IoT,912.01,7,DELIVERED,0,900.016,18.1294,0,1,10,1000
80,6,NB-IoT,919.008,12,DELIVERED,0,900.011,-0.0468099,0,1,10,1000
80,7,NB-IoT,940.975,9.01167,DELIVERED,0,899.962,-7.03257,0,1,10,1000
80,8,NB-IoT,792.126,13.9945,DELIVERED,0,711.188,11.9095,0,1,10,1000
80,9,NB-IoT,813.953,24.988,DELIVERED,0,704.93,2.45827,0,1,10,1000
80,10,NB-IoT,924.404,8.99828,DELIVERED,0,879.606,3.07664,0,1,10,1000
80,11,NB-IoT,882.75,0.00296389,DELIVERED,0,806.624,-4.26674,0,1,10,1000
80,12,NB-IoT,416.984,1.01022,DELIVERED,0,154.476,31.2239,1,1,10,1000
80,13,NB-IoT,679.513,6.99444,DELIVERED,0,549.769,16.3969,0,1,10,1000
85,4,NB-IoT,541.557,18.009,DELIVERED,0,347.335,12.5105,0,1,10,1000
85,5,NB-IoT,905.015,6.9955,DELIVERED,0,900.022,-6.31415,0,1,10,1000
85,6,NB-IoT,905.006,14.0011,DELIVERED,0,900.01,-5.16236,0,1,10,1000
85,7,NB-IoT,933.977,6.99765,DELIVERED,0,899.966,7.34025,0,1,10,1000
85,8,NB-IoT,804.119,11.9933,DELIVERED,0,711.178,11.1261,0,1,10,1000
85,9,NB-IoT,805.953,7.99999,DELIVERED,0,704.93,7.914,0,1,10,1000
85,10,NB-IoT,924.404,0,DELIVERED,0,879.606,17.6665,0,1,10,1000
85,11,NB-IoT,835.753,46.9966,DELIVERED,0,806.629,10.6155,0,1,10,1000
85,12,NB-IoT,410.979,6.00561,DELIVERED,0,154.468,36.1185,1,1,10,1000
85,13,NB-IoT,699.506,19.9928,DELIVERED,0,549.759,3.33273,0,1,10,1000
90,4,NB-IoT,549.563,8.00612,DELIVERED,0,347.345,15.2582,0,1,10,1000
90,5,NB-IoT,903.014,2.00049,DELIVERED,0,900.022,7.48048,0,1,10,1000
90,6,NB-IoT,944.002,38.9959,DELIVERED,0,900.003,2.84904,0,1,10,1000
90,7,NB-IoT,935.977,2,DELIVERED,0,899.966,5.88561,0,1,10,1000
90,8,NB-IoT,783.105,21.0144,DELIVERED,0,711.157,8.9708,0,1,10,1000
90,9,NB-IoT,803.948,2.0049,DELIVERED,0,704.923,21.2796,0,1,10,1000
90,10,NB-IoT,917.398,7.00645,DELIVERED,0,879.596,4.1783,0,1,10,1000
90,11,NB-IoT,875.751,39.998,DELIVERED,0,806.626,7.19934,0,1,10,1000
90,12,NB-IoT,426.981,16.0024,DELIVERED,0,154.471,21.2883,1,1,10,1000
90,13,NB-IoT,710.491,10.9853,DELIVERED,0,549.736,12.8952,0,1,10,1000
95,4,NB-IoT,547.559,2.00366,DELIVERED,0,347.339,14.9076,0,1,10,1000
95,5,NB-IoT,921.013,17.999,DELIVERED,0,900.02,7.60852,0,1,10,1000
95,6,NB-IoT,902.008,41.9939,DELIVERED,0,900.013,5.22192,0,1,10,1000
95,7,NB-IoT,939.973,3.99587,DELIVERED,0,899.959,5.33942,0,1,10,1000
95,8,NB-IoT,787.098,3.99336,DELIVERED,0,711.147,3.61771,0,1,10,1000
95,9,NB-IoT,809.947,5.99818,DELIVERED,0,704.92,13.9309,0,1,10,1000
95,10,NB-IoT,910.394,7.00354,DELIVERED,0,879.591,-1.07481,0,1,10,1000
95,11,NB-IoT,860.748,15.0031,DELIVERED,0,806.622,14.1073,0,1,10,1000
95,12,NB-IoT,409.987,16.9938,DELIVERED,0,154.481,23.0466,1,1,10,1000
95,13,NB-IoT,690.494,19.9966,DELIVERED,0,549.742,18.583,0,1,10,1000
0,0,LoRaWAN,127.282,0,DELIVERED,0,757,31.6099,1,1,10,1000
5,1,LoRaWAN,186.692,59.4098,DELIVERED,0,182,50.1265,1,1,10,1000
10,2,LoRaWAN,148.005,38.6865,DELIVERED,0,222,47.5509,1,1,10,1000
15,3,LoRaWAN,158.401,10.3962,DELIVERED,0,916,29.1289,1,1,10,1000
20,4,LoRaWAN,303.758,145.356,DELIVERED,0,292,43.994,1,1,10,1000
25,5,LoRaWAN,134.273,169.485,DELIVERED,0,926,28.9876,1,1,10,1000
30,6,LoRaWAN,233.985,99.7117,DELIVERED,0,433,38.8753,1,1,10,1000
35,7,LoRaWAN,125.249,108.736,DELIVERED,0,923,29.0298,1,1,10,1000
40,8,LoRaWAN,286.999,161.751,DELIVERED,0,590,34.8524,1,1,10,1000
45,9,LoRaWAN,230.862,56.1377,DELIVERED,0,373,40.8139,1,1,10,1000
50,0,LoRaWAN,157.689,73.1728,DELIVERED,0,287,44.2182,1,1,10,1000
55,1,LoRaWAN,237.654,79.9652,DELIVERED,0,740,31.9055,1,1,10,1000
60,2,LoRaWAN,251.739,14.0852,DELIVERED,0,889,29.5183,1,1,10,1000
65,3,LoRaWAN,251.331,0.407982,DELIVERED,0,868,29.8294,1,1,10,1000
70,4,LoRaWAN,274.546,23.2147,DELIVERED,0,181,50.1979,1,1,10,1000
75,5,LoRaWAN,183.908,90.6377,DELIVERED,0,894,29.4453,1,1,10,1000
80,6,LoRaWAN,267.944,84.0363,DELIVERED,0,103,57.489,1,1,10,1000
85,7,LoRaWAN,193.158,74.7868,DELIVERED,0,974,28.3299,1,1,10,1000
90,8,LoRaWAN,150.379,42.7783,DELIVERED,0,448,38.4326,1,1,10,1000
95,9,LoRaWAN,239.741,89.3619,DELIVERED,0,827,30.4591,1,1,10,1000
100,0,LoRaWAN,251.333,11.5914,DELIVERED,0,45,68.1173,1,1,10,1000
