time,node,species,actual_x,actual_y,actual_z,est_x,est_y,est_z,error_m,temp_c,do_mgl,ph,toa_h1,toa_h2,toa_h3,toa_h4
70,21,Tilapia,-196.746,-404.734,-2.01683,-196.644,-404.62,0,0.153477,22.0557,5.76632,7.99402,0.171614,0.432142,0.59422,0.714554
70,22,Tilapia,347.985,109.718,-1.78438,347.983,109.698,0,0.0197656,22.1976,6.046,8.00068,0.649838,0.379296,0.578345,0.236899
70,23,Tilapia,158.12,235.327,-2.12855,158.136,235.452,0,0.126457,22.3066,5.75149,8.00353,0.610881,0.496577,0.429835,0.241526
70,24,Tilapia,-125.064,444.84,-1.17798,-125.107,444.73,0,0.118646,22.1957,5.68974,7.99893,0.634611,0.709153,0.216661,0.383412
70,25,Tilapia,117.114,-287.062,-1.04071,117.105,-286.991,0,0.0713839,22.1364,5.78053,8.00585,0.393422,0.247147,0.619984,0.539178
70,26,Tilapia,77.937,-182.899,-1.38235,77.8812,-182.942,0,0.0702252,22.1004,5.66249,8.01863,0.394375,0.305359,0.549476,0.48943
70,27,Tilapia,-75.7365,9.43789,-1.38285,-75.7551,9.45409,0,0.0246557,22.1239,5.76318,7.99322,0.395119,0.465488,0.385381,0.457404
70,28,Tilapia,-297.596,167.89,-2.05952,-297.721,167.918,0,0.128253,22.0736,5.95828,7.99697,0.424253,0.646616,0.213676,0.532785
70,29,Tilapia,-389.469,225.378,-1.0288,-389.419,225.359,0,0.0531128,22.0822,5.82254,8.00335,0.452044,0.718275,0.155116,0.57928
70,30,Tilapia,-171.008,-316.214,-1.51948,-170.963,-316.3,0,0.0965065,22.1049,5.81839,7.99525,0.20628,0.42346,0.543677,0.657555
70,31,Tilapia,379.06,-163.767,-1.73575,379.205,-163.817,0,0.153521,22.1235,5.79142,7.99624,0.584756,0.196488,0.68772,0.411889
70,32,Tilapia,-345.787,287.898,-1.69675,-345.779,287.933,0,0.0367254,21.9704,5.81146,7.98989,0.496855,0.723528,0.128474,0.541428
70,33,Tilapia,156.857,398.725,-2.59971,156.916,398.783,0,0.0826898,21.928,5.75204,8.0044,0.695599,0.598609,0.406018,0.198319
70,34,Tilapia,263.964,362.906,-1.80303,263.984,362.996,0,0.0922394,22.0249,5.81498,8.00574,0.721357,0.555987,0.479501,0.13694
70,35,Tilapia,-380.845,-104.749,-1.13726,-380.802,-104.704,0,0.0622036,22.2801,5.82644,8.00631,0.234774,0.599755,0.372643,0.666026
70,36,Tilapia,275.399,-0.144303,-1.42196,275.386,-0.165745,0,0.0251885,21.9861,5.72074,7.98253,0.569022,0.321687,0.569143,0.321888
70,37,Tilapia,184.045,-163.129,-1.91202,184.078,-163.033,0,0.102063,22.2251,5.71049,7.99685,0.464029,0.260835,0.587965,0.44555
70,38,Tilapia,79.427,101.746,-2.1387,79.3136,101.711,0,0.118615,21.9822,5.7913,8.00281,0.509703,0.443186,0.422481,0.339027
70,39,Tilapia,121.601,404.007,-1.12724,121.601,404.208,0,0.201704,22.1002,5.81376,7.99391,0.68517,0.610022,0.382223,0.221032
70,40,Tilapia,335.693,92.1872,-1.28494,335.693,92.2694,0,0.0822047,22.0283,5.75114,7.99269,0.636498,0.369461,0.5755,0.250471
70,41,Tilapia,258.241,62.4554,-1.08851,258.228,62.5314,0,0.0771243,22.0969,5.76519,8.00389,0.582815,0.364776,0.538126,0.288251
70,42,Tilapia,-262.918,-386.879,-1.81328,-262.98,-386.789,0,0.109325,22.2698,6.01554,7.99452,0.13165,0.477253,0.5717,0.732887
70,43,Tilapia,290.931,343.171,-2.21739,290.889,343.129,0,0.0594198,21.9259,5.89826,8.00409,0.723585,0.539346,0.499093,0.127789
70,44,Tilapia,-187.511,-238.16,-1.56862,-187.553,-238.153,0,0.0430115,22.2251,5.96606,8.00318,0.224845,0.447916,0.491035,0.625333
70,45,Tilapia,-12.1562,-373.234,-1.60819,-12.127,-373.336,0,0.106049,21.9395,5.77438,8.00077,0.296348,0.312303,0.62171,0.629402
70,46,Tilapia,43.0163,144.759,-1.09943,43.0458,144.659,0,0.105007,22.0983,5.71211,7.99177,0.515005,0.480469,0.386697,0.339159
70,47,Tilapia,-414.252,-187.866,-1.93086,-414.142,-187.959,0,0.14406,21.9984,5.82368,8.01294,0.176373,0.602057,0.426032,0.716122
70,48,Tilapia,-439.534,59.7499,-2.46149,-439.589,59.7165,0,0.0644669,22.4027,5.81472,7.98372,0.33991,0.683558,0.260316,0.647637
70,49,Tilapia,-176.202,295.001,-1.04937,-176.067,295.061,0,0.147459,22.0642,5.75508,8.00186,0.529247,0.648792,0.209832,0.430016
70,50,Tilapia,134.273,-429.522,-1.54919,134.324,-429.521,0,0.05163,21.9227,5.6659,8.01941,0.389801,0.210891,0.703928,0.623017
70,51,Tilapia,182.546,409.682,-1.9813,182.646,409.814,0,0.166454,22.1812,5.75588,8.00985,0.711602,0.600157,0.422517,0.180212
70,52,Tilapia,368.686,-134.952,-1.11857,368.587,-134.987,0,0.105008,22.2484,5.77391,8.00758,0.584729,0.216916,0.670787,0.393718
70,53,Tilapia,-195.569,-405.25,-2.8984,-195.548,-405.211,0,0.0436244,22.0752,5.8882,7.99292,0.172212,0.431342,0.594768,0.714358
75,4,Tilapia,-149.734,-88.0766,-1.38444,-149.688,-88.0346,0,0.0620582,22.0635,5.93205,7.98928,0.31357,0.466955,0.410768,0.537178
75,5,Tilapia,413.651,177.172,-1.45961,413.571,177.088,0,0.115372,21.9911,5.82865,7.99385,0.71152,0.418806,0.603831,0.183574
75,6,Tilapia,-363.476,265.282,-1.31036,-363.417,265.397,0,0.129073,22.0326,5.96495,8.01012,0.480396,0.722166,0.135921,0.556044
75,7,Tilapia,258.993,-368.002,-1.42263,259.013,-368.057,0,0.0586534,22.2059,5.61184,8.00123,0.475833,0.138553,0.721688,0.560066
75,8,Tilapia,-89.8515,-344.115,-2.44384,-89.8354,-344.192,0,0.0792558,22.0851,5.72612,7.9908,0.250238,0.36677,0.581429,0.64008
75,9,Tilapia,-169.35,309.104,-1.2649,-169.426,309.037,0,0.101043,22.0988,5.66182,7.9943,0.539471,0.653164,0.209328,0.423465
75,10,Tilapia,-438.712,-30.9232,-1.69231,-438.734,-30.8472,0,0.078964,22.2337,6.0007,8.01715,0.279528,0.655053,0.320637,0.673661
75,11,Tilapia,37.1768,401.608,-1.25506,37.1892,401.542,0,0.0663942,22.1068,5.74896,7.99957,0.654067,0.630987,0.32646,0.27709
75,12,Tilapia,62.0688,46.036,-1.39376,62.0025,45.9919,0,0.0796113,22.1411,5.63388,7.99615,0.475244,0.419874,0.434863,0.373399
75,13,Tilapia,-173.484,213.118,-2.59359,-173.405,213.198,0,0.112737,22.0251,5.70125,7.99588,0.479066,0.606814,0.242762,0.444605
75,14,Tilapia,-163.753,-309.405,-1.49643,-163.768,-309.294,0,0.112314,22.1811,5.67538,7.99696,0.212631,0.419752,0.540913,0.650963
75,15,Tilapia,-332.062,-316.423,-1.26413,-332.126,-316.453,0,0.0705184,22.1418,5.58332,8.00674,0.118753,0.52894,0.516954,0.730085
75,16,Tilapia,181.967,-410.314,-1.98984,181.98,-410.386,0,0.072908,22.1772,5.81541,8.01266,0.422172,0.180648,0.71173,0.600799
75,17,Tilapia,312.847,243.938,-1.56092,312.855,243.971,0,0.0334024,22.177,5.84455,7.99431,0.687502,0.471544,0.526736,0.164998
75,18,Tilapia,-253.161,296.743,-2.88115,-253.061,296.65,0,0.136757,22.126,5.87057,7.996,0.51482,0.683797,0.166449,0.479721
75,19,Tilapia,-190.893,-343.353,-1.31932,-190.921,-343.351,0,0.0282038,22.0434,5.86278,7.98868,0.1868,0.433167,0.556397,0.679962
75,20,Tilapia,-418.538,48.0789,-1.36646,-418.54,48.0861,0,0.0074109,22.0459,5.89938,8.01295,0.3327,0.667483,0.268751,0.637979
75,21,Tilapia,-196.746,-404.744,-2.0269,-196.745,-404.667,0,0.0762357,22.1444,5.80106,8.00315,0.171516,0.432225,0.594275,0.714508
75,22,Tilapia,347.996,109.735,-1.79479,347.989,109.695,0,0.0399216,22.0657,5.79491,7.98421,0.649795,0.379284,0.578362,0.236827
75,23,Tilapia,158.115,235.341,-2.22054,158.048,235.444,0,0.123889,22.0418,5.69292,7.99499,0.610865,0.496661,0.429841,0.241582
75,24,Tilapia,-125.057,444.842,-1.21848,-125.072,444.744,0,0.099176,22.1024,5.80027,8.01187,0.634666,0.709101,0.216691,0.383467
75,25,Tilapia,117.122,-287.071,-1.08763,117.159,-287.042,0,0.0468228,22.1329,6.0106,8.00017,0.393414,0.24705,0.619961,0.539192
75,26,Tilapia,77.9431,-182.894,-1.41259,77.868,-182.861,0,0.0819304,22.1772,5.80746,8.00211,0.394447,0.305459,0.549495,0.489434
75,27,Tilapia,-75.7317,9.44355,-1.41304,-75.8306,9.48906,0,0.10883,22.0729,5.70716,8.01327,0.3951,0.465626,0.3854,0.457335
75,28,Tilapia,-297.596,167.89,-2.15462,-297.567,167.819,0,0.0762096,22.1307,5.77689,7.98984,0.42424,0.646648,0.213857,0.53264
75,29,Tilapia,-389.477,225.394,-1.07647,-389.489,225.347,0,0.0477763,22.0712,5.83343,8.0056,0.452019,0.71828,0.155095,0.579324
75,30,Tilapia,-171.013,-316.21,-1.54292,-171.023,-316.146,0,0.0646509,22.0614,5.88411,8.01109,0.20632,0.423556,0.543603,0.657527
75,31,Tilapia,379.064,-163.767,-1.74853,378.987,-163.713,0,0.0951043,22.123,5.7648,8.00749,0.584715,0.196656,0.68761,0.411924
75,32,Tilapia,-345.793,287.916,-1.71204,-345.785,287.892,0,0.0255213,22.1429,5.88818,8.01103,0.496841,0.723569,0.12852,0.541422
75,33,Tilapia,156.857,398.725,-2.66834,156.861,398.739,0,0.0139756,22.033,5.94873,8.00719,0.695619,0.598676,0.40606,0.198417
75,34,Tilapia,263.964,362.906,-1.81268,263.984,362.912,0,0.0210852,21.9701,5.7878,8.00203,0.721288,0.55601,0.479564,0.136895
75,35,Tilapia,-380.851,-104.749,-1.17957,-380.89,-104.764,0,0.042216,22.0971,5.65777,7.99552,0.234739,0.599881,0.372732,0.666033
75,36,Tilapia,275.403,-0.137484,-1.45055,275.38,-0.182996,0,0.0508691,22.0197,5.91771,8.00134,0.569044,0.321726,0.569207,0.321914
75,37,Tilapia,184.043,-163.122,-1.91605,184.055,-163.156,0,0.0361775,22.154,5.78818,7.99148,0.46396,0.260788,0.58804,0.445575
75,38,Tilapia,79.4463,101.748,-2.23002,79.4235,101.773,0,0.0336915,22.2343,5.73573,8.00577,0.509815,0.443141,0.422484,0.339031
75,39,Tilapia,121.579,404.003,-1.16982,121.568,404.069,0,0.0667354,22.164,5.71834,8.01399,0.685167,0.609991,0.382273,0.221169
75,40,Tilapia,335.686,92.1865,-1.32005,335.533,92.2038,0,0.153497,22.2111,5.93661,8.00512,0.636406,0.369477,0.575468,0.250552
75,41,Tilapia,258.236,62.4516,-1.13328,258.213,62.4645,0,0.0262292,22.1496,5.80669,8.0014,0.582788,0.364826,0.538268,0.288234
75,42,Tilapia,-262.903,-386.887,-1.8221,-262.816,-386.958,0,0.11297,22.1751,5.86361,8.01137,0.131687,0.47708,0.571772,0.732914
75,43,Tilapia,290.951,343.163,-2.30438,290.95,343.082,0,0.0815756,22.0156,5.80513,7.99642,0.723534,0.539308,0.499131,0.127695
75,44,Tilapia,-187.511,-238.184,-1.58936,-187.575,-238.158,0,0.0687051,22.083,5.83888,7.98898,0.224825,0.447897,0.490998,0.625374
75,45,Tilapia,-12.1475,-373.24,-1.62757,-12.1538,-373.11,0,0.129634,22.1773,5.84465,7.98968,0.296406,0.312356,0.621541,0.629409
75,46,Tilapia,43.0098,144.762,-1.14377,42.9245,144.716,0,0.0967728,22.02,5.65028,8.00452,0.514923,0.480432,0.386505,0.339179
75,47,Tilapia,-414.263,-187.88,-1.93426,-414.241,-187.918,0,0.0439588,21.9808,5.72984,7.9864,0.176378,0.602178,0.426027,0.71607
75,48,Tilapia,-439.551,59.7519,-2.5373,-439.576,59.7604,0,0.0259188,22.0549,5.76075,8.00331,0.339919,0.683559,0.260273,0.647583
75,49,Tilapia,-176.224,294.989,-1.09601,-176.139,295.029,0,0.0934538,22.1136,5.70225,8.00019,0.529211,0.648822,0.209807,0.43006
75,50,Tilapia,134.282,-429.513,-1.57111,134.272,-429.499,0,0.017208,22.1784,5.95512,7.98915,0.389729,0.21092,0.703945,0.622901
75,51,Tilapia,182.538,409.675,-1.98245,182.468,409.622,0,0.0881526,22.003,5.84493,7.99361,0.711478,0.600215,0.422515,0.18036
75,52,Tilapia,368.691,-134.965,-1.16175,368.582,-134.966,0,0.109349,22.2347,5.82553,7.99176,0.584784,0.216966,0.670782,0.393781
75,53,Tilapia,-195.594,-405.249,-2.93548,-195.537,-405.204,0,0.0719919,22.0393,5.82903,8.01073,0.172289,0.431426,0.594868,0.714378
80,4,Tilapia,-149.738,-88.0627,-1.41415,-149.729,-87.9893,0,0.0739938,22.2438,5.72323,8.01049,0.31356,0.46701,0.41074,0.537125
80,5,Tilapia,413.651,177.172,-1.48609,413.616,177.117,0,0.064287,22.0179,5.89287,7.98671,0.711521,0.418776,0.603797,0.183525
80,6,Tilapia,-363.499,265.291,-1.34391,-363.518,265.202,0,0.0914779,22.0636,5.85806,8.00085,0.480274,0.722159,0.136029,0.556144
80,7,Tilapia,258.995,-367.985,-1.45056,259.03,-368.067,0,0.0894636,22.201,5.84054,8.00422,0.475782,0.138496,0.7217,0.559964
80,8,Tilapia,-89.8419,-344.094,-2.5197,-89.8198,-344.063,0,0.0383943,22.1986,5.70123,7.99052,0.250278,0.366679,0.581188,0.640204
80,9,Tilapia,-169.333,309.102,-1.30118,-169.375,309.243,0,0.147211,22.2073,5.74474,7.98928,0.539597,0.653205,0.209271,0.423403
80,10,Tilapia,-438.722,-30.9197,-1.70741,-438.795,-30.8948,0,0.0774855,22.0206,5.89615,7.98837,0.279475,0.655094,0.320665,0.673653
80,11,Tilapia,37.1859,401.599,-1.29137,37.2286,401.682,0,0.0936177,22.2345,5.94867,8.00586,0.654151,0.630969,0.326427,0.27708
80,12,Tilapia,62.079,46.0327,-1.4237,62.1023,46.0261,0,0.0241528,22.0435,5.92755,8.02245,0.475295,0.419762,0.434809,0.373392
80,13,Tilapia,-173.498,213.119,-2.66238,-173.502,213.076,0,0.0430996,22.1515,5.90376,7.9835,0.478923,0.606845,0.242762,0.44459
80,14,Tilapia,-163.753,-309.405,-1.52111,-163.728,-309.477,0,0.0760768,21.99,5.80126,8.00241,0.212594,0.419739,0.541093,0.650954
80,15,Tilapia,-332.053,-316.413,-1.30004,-331.995,-316.404,0,0.0588332,22.2223,5.77575,8.00101,0.118854,0.528884,0.516959,0.73001
80,16,Tilapia,181.969,-410.322,-1.99018,181.978,-410.302,0,0.0211735,22.0737,5.96922,8.01771,0.422143,0.180613,0.711612,0.600748
80,17,Tilapia,312.853,243.93,-1.58262,312.815,243.905,0,0.0455387,21.9898,5.73695,8.02173,0.687532,0.471609,0.526828,0.165115
80,18,Tilapia,-253.164,296.74,-2.93633,-253.174,296.98,0,0.240905,22.2205,5.70278,7.99235,0.514968,0.683787,0.166154,0.479811
80,19,Tilapia,-190.897,-343.375,-1.35235,-190.884,-343.425,0,0.0525462,22.1551,5.77636,7.99054,0.186791,0.433126,0.556445,0.679965
80,20,Tilapia,-418.532,48.0872,-1.39753,-418.426,48.2011,0,0.155642,22.2172,5.78247,7.99019,0.332819,0.667402,0.26868,0.638004
80,21,Tilapia,-196.732,-404.742,-2.03666,-196.719,-404.745,0,0.0136452,22.1939,5.82054,8.01738,0.171558,0.432211,0.594322,0.714623
80,22,Tilapia,347.998,109.734,-1.80483,348.051,109.821,0,0.10278,22.0886,5.95632,8.00129,0.649881,0.379285,0.578245,0.236797
80,23,Tilapia,158.115,235.359,-2.30758,158.048,235.31,0,0.0827622,22.0425,5.86156,8.007,0.610771,0.496642,0.429921,0.241557
80,24,Tilapia,-125.068,444.865,-1.25717,-125.082,444.932,0,0.0686926,21.9982,5.84995,7.98463,0.634735,0.709197,0.216648,0.383409
80,25,Tilapia,117.122,-287.071,-1.13234,117.064,-287.113,0,0.0720981,21.8962,5.79595,8.00517,0.393312,0.247097,0.620021,0.539158
80,26,Tilapia,77.9425,-182.885,-1.44146,77.9426,-182.885,0,0.000154847,22.084,5.76045,7.97765,0.394509,0.305368,0.549448,0.489551
80,27,Tilapia,-75.7197,9.44528,-1.44199,-75.8164,9.47886,0,0.102365,22.2226,5.65364,7.98315,0.395051,0.465487,0.385297,0.457357
80,28,Tilapia,-297.58,167.884,-2.24519,-297.544,167.875,0,0.0365185,22.0069,5.85244,8.03078,0.424255,0.646573,0.213783,0.532636
80,29,Tilapia,-389.453,225.417,-1.12208,-389.403,225.356,0,0.0787193,22.0858,5.74396,8.01079,0.452084,0.718245,0.155144,0.579358
80,30,Tilapia,-171.01,-316.219,-1.56531,-170.887,-316.277,0,0.136233,22.1594,5.65429,8.00231,0.206315,0.423392,0.543657,0.657504
80,31,Tilapia,379.064,-163.767,-1.76085,379.079,-163.726,0,0.0437217,22.1295,5.72463,7.99165,0.584764,0.19663,0.687672,0.411912
80,32,Tilapia,-345.809,287.926,-1.72604,-345.721,287.955,0,0.0923397,22.1914,5.68337,7.99851,0.496856,0.723518,0.128471,0.54135
80,33,Tilapia,156.839,398.746,-2.73374,156.863,398.856,0,0.113165,21.9907,5.72292,7.97575,0.695653,0.59867,0.405994,0.198392
80,34,Tilapia,263.951,362.915,-1.82211,263.963,362.944,0,0.0313002,22.1068,5.88869,8.01026,0.721305,0.555893,0.479438,0.136969
80,35,Tilapia,-380.853,-104.747,-1.2198,-380.847,-104.76,0,0.0150757,22.0206,5.94454,7.99637,0.234727,0.599803,0.372695,0.666023
80,36,Tilapia,275.415,-0.129256,-1.47737,275.448,-0.0420298,0,0.093289,22.1501,5.81707,7.98179,0.569139,0.321751,0.569109,0.32187
80,37,Tilapia,184.029,-163.125,-1.91976,183.895,-163.134,0,0.134424,22.1703,5.8381,7.99174,0.463865,0.260897,0.588011,0.445557
80,38,Tilapia,79.4481,101.747,-2.31666,79.4598,101.891,0,0.143697,22.1276,5.77011,7.98201,0.50986,0.443126,0.422396,0.338963
80,39,Tilapia,121.579,404.003,-1.21051,121.546,404.158,0,0.159052,22.3494,5.81459,8.00612,0.685178,0.610038,0.382233,0.221138
80,40,Tilapia,335.679,92.1896,-1.3535,335.665,92.2604,0,0.0721255,22.2468,5.84543,8.00727,0.636417,0.36941,0.575445,0.25041
80,41,Tilapia,258.236,62.4516,-1.17576,258.159,62.5162,0,0.100723,22.0724,5.95596,7.98159,0.582802,0.36489,0.538237,0.288245
80,42,Tilapia,-262.908,-386.888,-1.8306,-262.934,-386.909,0,0.033485,22.1065,5.9072,7.99479,0.131631,0.477168,0.571729,0.732952
80,43,Tilapia,290.967,343.152,-2.3872,290.937,343.16,0,0.0307138,22.17,5.87523,7.99632,0.723573,0.539348,0.499105,0.127686
80,44,Tilapia,-187.494,-238.195,-1.60959,-187.443,-238.281,0,0.100918,22.082,5.62258,8.01041,0.224868,0.447814,0.491133,0.625403
80,45,Tilapia,-12.1517,-373.246,-1.64596,-12.1532,-373.349,0,0.103276,22.1097,5.92312,8.00283,0.296336,0.31234,0.621747,0.629396
80,46,Tilapia,43.0191,144.766,-1.18604,43.0748,144.65,0,0.128713,22.3751,5.7366,7.9976,0.515019,0.480426,0.386696,0.339177
80,47,Tilapia,-414.273,-187.892,-1.93753,-414.318,-187.918,0,0.051227,22.0602,5.8767,8.01419,0.176367,0.602163,0.425983,0.716179
80,48,Tilapia,-439.566,59.7407,-2.60878,-439.365,59.7642,0,0.203146,22.1526,5.84889,8.01053,0.339995,0.683484,0.260335,0.647548
80,49,Tilapia,-176.219,295.001,-1.14028,-176.189,295.03,0,0.0415058,21.9396,5.757,7.98195,0.529189,0.648776,0.209745,0.430115
80,50,Tilapia,134.281,-429.518,-1.592,134.368,-429.382,0,0.161898,22.1484,5.80129,8.01009,0.389821,0.210872,0.7039,0.622867
80,51,Tilapia,182.545,409.662,-1.98332,182.501,409.567,0,0.104753,22.0321,5.90712,7.99725,0.711452,0.600193,0.422548,0.180323
80,52,Tilapia,368.688,-134.974,-1.20312,368.714,-134.967,0,0.0267404,21.9884,5.61184,8.00128,0.584792,0.216843,0.670711,0.393733
80,53,Tilapia,-195.613,-405.232,-2.97056,-195.664,-405.311,0,0.0934225,22.1218,5.55733,8.00298,0.172165,0.431512,0.594941,0.714387
85,4,Tilapia,-149.753,-88.0793,-1.44301,-149.789,-88.1448,0,0.0745879,22.0087,5.81801,8.01709,0.313458,0.466984,0.410806,0.537238
85,5,Tilapia,413.653,177.191,-1.51138,413.706,177.316,0,0.135025,22.2487,5.74524,8.00677,0.711639,0.418849,0.603728,0.18341
85,6,Tilapia,-363.501,265.293,-1.37588,-363.479,265.269,0,0.032633,22.1265,5.70122,7.988,0.480357,0.722127,0.136013,0.556199
85,7,Tilapia,258.983,-367.998,-1.47762,258.966,-368.028,0,0.0344949,22.084,6.02074,7.99914,0.475783,0.138611,0.721777,0.559927
85,8,Tilapia,-89.8533,-344.102,-2.59227,-89.93,-344.115,0,0.0779255,21.9671,5.62853,7.98923,0.250185,0.366784,0.581263,0.640163
85,9,Tilapia,-169.351,309.082,-1.33552,-169.367,309.171,0,0.0907676,22.1762,5.77038,8.00084,0.539574,0.65314,0.2093,0.423455
85,10,Tilapia,-438.725,-30.9178,-1.72187,-438.718,-30.9584,0,0.0412893,21.9272,5.66836,8.01067,0.279487,0.65511,0.320775,0.67365
85,11,Tilapia,37.188,401.61,-1.32598,37.1485,401.514,0,0.10428,22.1011,5.7562,7.99912,0.654036,0.630988,0.326437,0.277115
85,12,Tilapia,62.079,46.0327,-1.45194,62.1557,46.1046,0,0.105077,22.0949,5.79038,8.01273,0.475384,0.419825,0.43485,0.373341
85,13,Tilapia,-173.487,213.122,-2.72755,-173.54,213.221,0,0.112277,21.9704,5.82832,8.01285,0.478989,0.606781,0.242606,0.444662
85,14,Tilapia,-163.762,-309.407,-1.54483,-163.828,-309.457,0,0.0827131,22.0391,5.90219,7.99909,0.212547,0.419789,0.541031,0.651034
85,15,Tilapia,-332.06,-316.406,-1.33421,-332.012,-316.45,0,0.0650227,22.1937,5.60033,7.98582,0.118855,0.528932,0.517028,0.730057
85,16,Tilapia,181.958,-410.315,-1.99055,181.975,-410.257,0,0.0605605,22.0949,5.78554,7.9841,0.422136,0.180617,0.711595,0.6007
85,17,Tilapia,312.865,243.938,-1.60282,312.945,243.863,0,0.10997,22.0937,5.92873,7.99374,0.687501,0.471573,0.526942,0.16497
85,18,Tilapia,-253.156,296.741,-2.98853,-253.2,296.715,0,0.0502266,22.3247,5.79976,8.01532,0.514821,0.683821,0.166315,0.479817
85,19,Tilapia,-190.897,-343.375,-1.38409,-190.905,-343.343,0,0.0327825,21.8433,5.83818,8.01443,0.186782,0.433143,0.556387,0.679894
85,20,Tilapia,-418.527,48.0919,-1.42709,-418.515,48.1262,0,0.0362476,22.0141,5.80815,8.01234,0.332726,0.667484,0.268726,0.637949
85,21,Tilapia,-196.728,-404.73,-2.04619,-196.722,-404.778,0,0.0489792,22.1994,5.76431,8.01378,0.171507,0.432187,0.59433,0.714556
85,22,Tilapia,347.998,109.734,-1.8144,347.937,109.811,0,0.0988551,22.1181,6.06302,7.99902,0.64986,0.379359,0.578258,0.236855
85,23,Tilapia,158.117,235.348,-2.39086,158.101,235.275,0,0.0752529,22.187,5.71057,8.00372,0.610819,0.496584,0.42995,0.241621
85,24,Tilapia,-125.077,444.845,-1.29327,-125.078,444.911,0,0.0653253,22.1015,5.84689,8.01475,0.634709,0.709101,0.216612,0.383426
85,25,Tilapia,117.132,-287.075,-1.17494,117.055,-287.033,0,0.0872141,22.2636,5.82261,8.01194,0.393383,0.247191,0.620046,0.539167
85,26,Tilapia,77.9522,-182.879,-1.46905,77.8564,-182.811,0,0.11712,22.0434,5.7962,7.99931,0.394493,0.305503,0.549468,0.489479
85,27,Tilapia,-75.7191,9.44986,-1.46941,-75.7197,9.39728,0,0.0525858,22.0342,5.76565,8.00203,0.395041,0.46552,0.385476,0.45721
85,28,Tilapia,-297.565,167.894,-2.33159,-297.581,167.854,0,0.0434123,22.3209,5.74002,8.00265,0.424228,0.646563,0.213772,0.532666
85,29,Tilapia,-389.465,225.409,-1.16533,-389.469,225.439,0,0.0302351,21.9024,5.7129,8.0147,0.452119,0.71834,0.155076,0.579339
85,30,Tilapia,-171.01,-316.213,-1.58676,-171.077,-316.122,0,0.112201,22.0902,5.75713,8.0051,0.206274,0.423561,0.543539,0.657537
85,31,Tilapia,379.076,-163.773,-1.77233,379.04,-163.752,0,0.0417597,22.0644,5.79106,8.00384,0.584744,0.196655,0.68774,0.411907
85,32,Tilapia,-345.798,287.93,-1.73939,-345.781,287.925,0,0.0180096,21.9229,5.93054,8.01789,0.496879,0.723582,0.128515,0.541442
85,33,Tilapia,156.836,398.764,-2.79605,156.866,398.763,0,0.0300352,22.1704,5.77449,8.01949,0.695593,0.598705,0.406054,0.198347
85,34,Tilapia,263.954,362.954,-1.83093,263.916,362.934,0,0.0431968,22.1556,5.98166,8.00635,0.721293,0.556042,0.479528,0.13696
85,35,Tilapia,-380.857,-104.739,-1.25796,-380.844,-104.784,0,0.0466727,22.1343,5.80561,7.9876,0.234748,0.599844,0.372754,0.666055
85,36,Tilapia,275.418,-0.125044,-1.50311,275.431,-0.159896,0,0.037247,22.2073,5.83135,8.00599,0.569072,0.321701,0.569188,0.321896
85,37,Tilapia,184.023,-163.139,-1.92381,184.002,-163.109,0,0.0369812,21.8948,5.93359,8.00646,0.46396,0.260853,0.588008,0.445582
85,38,Tilapia,79.4605,101.763,-2.39879,79.4753,101.805,0,0.04409,22.124,5.82637,8.00309,0.50988,0.443096,0.422461,0.339072
85,39,Tilapia,121.592,403.985,-1.24943,121.448,404.029,0,0.15056,22.0347,5.8471,8.00015,0.685085,0.61004,0.382215,0.221211
85,40,Tilapia,335.688,92.189,-1.38506,335.662,92.205,0,0.0309557,22.0288,5.73144,7.97823,0.6364,0.36946,0.575594,0.250388
85,41,Tilapia,258.248,62.4328,-1.21595,258.34,62.3844,0,0.104037,22.1232,5.60794,8.00192,0.58283,0.364712,0.538314,0.288283
85,42,Tilapia,-262.902,-386.887,-1.83892,-262.919,-386.958,0,0.0734162,22.0201,5.86476,8.01221,0.131579,0.477135,0.571753,0.732863
85,43,Tilapia,290.957,343.165,-2.46632,290.889,343.186,0,0.071355,22.2119,5.71085,7.99002,0.723564,0.539344,0.499046,0.127716
85,44,Tilapia,-187.481,-238.212,-1.62909,-187.505,-238.1,0,0.113976,22.1001,5.56206,8.00005,0.224921,0.447861,0.490971,0.625412
85,45,Tilapia,-12.1531,-373.252,-1.66325,-12.2167,-373.29,0,0.0738428,21.9665,5.77927,8.00099,0.296254,0.3123,0.621562,0.629418
85,46,Tilapia,43.0119,144.763,-1.22575,43.0228,144.731,0,0.033414,22.1358,5.72841,7.99042,0.51503,0.480544,0.38668,0.339118
85,47,Tilapia,-414.261,-187.9,-1.94087,-414.289,-187.883,0,0.0333864,22.2055,5.88812,7.99106,0.176371,0.602143,0.425947,0.716111
85,48,Tilapia,-439.566,59.7578,-2.67711,-439.442,59.7763,0,0.125063,22.0922,5.76472,8.00497,0.339983,0.683516,0.260307,0.64757
85,49,Tilapia,-176.227,295.024,-1.18255,-176.19,294.998,0,0.0449379,22.1462,5.91428,7.9897,0.529123,0.648826,0.209752,0.430008
85,50,Tilapia,134.278,-429.519,-1.61183,134.223,-429.557,0,0.0663217,21.8712,5.86903,8.00848,0.389701,0.210933,0.703902,0.623011
